"","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48"
"N099952",92.5461695415217,80.6961628153728,87.2630014038757,106.465921393325,180.16237805424,338.684156591516,887.460022161121,1695.9647656871,1635.62514962757,1196.97963216348,1048.06432421282,1053.55908942454,1139.77313210737,1263.48888335,1260.96730500118,1429.5848054067,1766.43801029779,2006.01401166468,1499.12458816706,979.955993145777,882.495094035242,790.74272915348,726.127853481045,647.065105307514,530.225915914516,403.70039276517,399.057802256542,450.988444952099,715.355300970786,1273.1016853869,3182.76413799483,5839.74173405104,5471.54498744519,3862.01830686049,3280.13309083453,3211.38076154767,3373.07294738682,3678.26774198542,3567.44307816156,3979.28467594416,4823.58246456524,5389.87003020594,3930.01705556494,2532.72309499893,2259.4558919675,1988.61365606114,1777.47775997605,1583.31107002169
"N099953",44.5351384691699,36.4650502184255,35.0611266249554,39.3021071114155,46.5239326912994,72.8727276806418,187.635833146049,289.282436316152,344.720819870096,322.027280142031,316.06307009568,378.545542939276,437.247381581166,490.359465631121,604.722210926453,766.464500253176,860.058233063013,997.051335466188,759.28005087198,612.822767794786,540.963361616559,597.353522724765,403.799303451078,268.462312196961,162.400595662616,122.630446583234,110.197452643968,119.302403079631,135.822260928393,206.783473322984,512.692865317858,765.607734111354,897.331328019131,813.978408682348,773.593388760838,916.454058590426,1038.11751871897,1146.19016556894,1392.74853153378,1736.92865237371,1931.61425300866,2227.93987332826,1673.53013348464,1332.52905127741,1168.4280381325,1271.56997300972,843.771708001905,552.244427638604
"N099954",37.0856478664819,35.3260986078892,33.0412550222698,39.8358586736977,50.1340396619767,66.9433421125282,162.620162988354,321.823952800216,421.843545466927,399.174601818665,332.291026357959,369.860094584132,387.160788240049,410.567597906503,458.511128572244,551.734306877996,713.397260196915,745.782972809303,593.190012116121,423.74632610306,338.80673069048,289.955607848957,247.653524437653,188.639581199837,138.378723279257,120.040225377091,104.797879015807,118.919418369342,145.388207677619,186.376113846516,439.643057906646,843.27876583356,1080.14049410036,988.604204487815,821.356629130253,884.266689736817,936.488805953139,957.431456360701,1054.2858880183,1264.0087374808,1607.67940928924,1652.13549842352,1317.43448581168,909.020828100091,720.998661699919,614.092082769672,523.134347190911,395.347222813397
"N099955",33.3030181393565,31.0629036232975,40.1529918930451,60.3844200486704,99.9308314009014,265.034079897144,766.672322022093,1209.70556966347,1212.53084190679,972.769859634339,977.75763235421,1024.95063245475,1083.5367748515,1131.1451214284,1211.48270840265,1324.39237131633,1409.11275740674,1309.14260366132,1088.66795630851,766.419662292371,623.061484447245,476.721532823645,367.611048504424,284.67096901547,198.944080248939,165.182125231157,189.729469600728,264.707625222768,418.719642459831,1060.0465350915,2921.49598815609,4422.56820380912,4269.88988703019,3303.89833454434,3230.50005775757,3235.20807463346,3322.42178047423,3402.21026422454,3561.3751183065,3829.97943669526,3992.32968815133,3654.73128230644,2956.22060122803,2015.77565368259,1607.65200472037,1230.79527289907,930.533219735683,692.49453295728
"N099956",417.231036119171,273.103971786708,271.238821399867,324.911990828554,476.268897310438,852.623750940269,2474.26530928728,5111.13556956994,4152.60425962982,2654.80343546414,2383.73116111161,2565.96225234295,2602.37872718439,2516.42926916867,2683.3411927495,3212.03130171368,3559.20338682455,3606.46262016993,2669.45768226044,1834.55099278007,1572.04544583199,1502.62312784315,1317.78573546965,1381.6189272059,597.540295335466,332.718359461867,307.103288531413,357.126099205326,518.497360733167,922.27699738281,2672.65648175003,5490.40481103009,4475.08449516125,2872.69303002563,2580.66288633552,2787.12484511628,2829.72779839399,2741.4821180527,2918.64140955975,3493.31437243741,3860.77075946341,3909.96369297429,2900.64992290354,1994.39890547682,1707.65230002862,1626.29602396152,1424.01229372539,1488.7346347062
"N099957",29.4113483335174,24.6599374258688,24.9019966916,30.2063547553285,37.3360124509732,49.0169904456004,90.2485461337778,165.814006553699,151.294334217455,128.351596471365,120.441556718283,131.403359271105,129.100734444186,145.322400060639,165.937588773926,248.837487673965,286.740701394334,263.906614417076,186.420960826287,135.781895452017,109.24615308815,108.80692500536,85.4260522244644,78.7548641360768,73.8350022342642,58.8668190162287,56.8837180706413,66.5493729700852,80.085920995199,102.424181666164,184.046487546182,330.877357493255,296.791536553216,247.613409920808,228.701452933888,245.819640089428,238.058175874931,264.765208181373,298.369775896653,442.926258877186,505.408126758291,461.106057339589,321.369139840633,232.650006490511,185.464454152753,182.729408516342,142.853406793143,131.047981868355
"N099958",32.1387640759368,28.7753073440114,29.2237815334297,29.1397124684627,33.6773376420639,37.8543286816791,54.207784438006,77.7773604682575,104.950963519791,131.466236821936,145.918180159224,154.486024592624,163.311101315345,169.321029206567,178.85730650694,180.289586940927,191.489836245946,185.131486908833,162.348681817758,134.440614917826,110.401354889021,99.8453581222952,83.5705452087824,64.4337226175339,57.1801318678871,49.5996252741799,49.2951474865497,48.2428284577994,54.8967504015079,60.7582485385235,86.0198030759689,121.712565112135,162.535607820075,201.018100755836,221.024818024361,231.754777160326,243.397291047274,250.672035700526,262.535213750041,262.932991096811,277.465613507012,266.621266082135,231.72629512282,191.356244797647,156.220160235035,140.83882558657,116.803172688384,89.9619328719846
"N099959",26.313533200727,23.6652843368796,19.0966800488317,19.3265999144264,22.7337347221587,33.1218193479363,69.8620588836716,141.618200842923,177.417165641147,171.130827705104,168.927572190085,185.492808368825,196.502802678234,206.386168044831,240.124475342967,328.416186439845,391.491356741727,421.583471892107,322.287095492034,232.707420283267,189.599617803487,166.505630916118,145.677574250882,111.260509839063,90.7358754953685,74.4885285625015,56.1629496962472,54.5114496188032,61.4224620203263,86.000241713021,175.052550623225,344.483467172425,421.215533419834,398.140591111151,384.60886641884,414.335153596673,429.207053664308,442.846134098065,508.805324812177,682.534703103798,805.16391347332,853.462445396283,647.535023460453,460.194428895135,371.006314907933,321.79621363163,279.70332473952,212.13897758951
"N099960",129.870549475788,130.803974489138,139.549651972499,149.440119342743,193.117158453901,306.975390060422,552.788589457706,915.423044376669,928.395737339894,839.187857623682,866.071532907568,912.183563320102,960.559864399287,980.979097607265,1059.15860942024,1265.41122147005,1508.00896606773,1639.73142387455,1435.58373886375,1052.65385302857,796.210066955349,674.042662532457,569.518119462211,462.943252042807,379.619656840146,289.29443451893,261.73925169129,249.213308692344,302.437500898304,473.860699943375,846.57698177318,1395.9669274178,1396.44616343892,1262.24746009927,1305.85339197971,1363.4040982462,1433.83388928904,1462.6703537272,1579.8656370892,1872.50264328289,2233.80535321539,2425.23910867886,2116.27426339383,1535.00837001222,1158.64569273264,974.231720399992,821.141841875301,657.647784354485
"N099961",50.4956895274118,47.3119768711005,44.1525607237929,44.3889372072885,45.2513118228293,47.1227828565481,49.6632640766027,55.0873654985733,56.9720487952604,63.2348680214288,73.105230819539,85.1551588858077,102.673753262823,133.869603154108,152.071201131839,174.586995869838,178.698820353699,175.596450375541,168.479853989055,153.901102633573,146.664959917824,117.098574643793,108.101986053483,95.0125794511523,78.2511960545344,72.2071751431783,66.3214265906195,65.9212167147706,66.2660930821971,68.4644288455414,71.2657756040407,78.5197708687119,80.5079150047567,88.4927555719773,101.868673568489,117.924237153287,141.172912944867,183.167180416256,206.745572387578,236.146765306317,240.743083921903,234.805476714521,224.784790535092,203.981780579675,194.122006919739,154.412044747834,141.719687129929,123.974869429413
"N099962",47.4569849626467,39.7170785842928,39.5049769279032,46.2920849115615,51.8193880272036,88.4796358189828,180.171330041728,298.82842978373,427.489698257605,463.284549042292,486.259490443677,520.12870593255,544.551870750927,581.987945295338,603.795167718465,673.477135724449,768.493294614134,726.88071046671,637.142817004797,440.351147216815,389.5426433069,339.686420427485,304.696774845938,235.773838665272,183.860371273516,140.282543343876,132.708858094358,147.279814748088,155.726864035221,258.162613692766,504.191175002562,818.928653662475,1129.7920092585,1197.92941265734,1212.82500220088,1287.87085735184,1306.55229428206,1381.26284498047,1423.89222214627,1523.52241967815,1742.15493702835,1630.25687511553,1420.49426810028,960.88752211251,854.078551183042,731.108798255766,644.843260965809,496.254922476437
"N099963",31.6114220843643,29.5814710699023,35.9344897158529,44.2345112383233,72.7008216206047,169.381648376116,397.737358868955,646.350903119434,525.693324921086,459.897136556614,479.697514391492,545.210500372516,570.039917977977,605.532892015467,670.312848015652,917.48965895453,996.824862316065,1025.03746152076,830.546329887719,582.558888846791,440.707126563681,358.237676465745,305.602119157627,254.65102337415,176.346173368967,147.551708148706,162.476298315839,186.479680173309,282.550479365708,634.299198562812,1434.41437851285,2223.42640433025,1770.26544605324,1497.65164030328,1495.57801398423,1635.50687831446,1705.47582253646,1740.15136451814,1904.53645888072,2539.65544552933,2753.47790000593,2763.56434180357,2228.60667766873,1500.12685207576,1120.84625267817,914.338959084544,752.066142326537,629.74149463245
"N099964",28.1930221544014,23.6022215236048,22.5668415308348,21.6499198869078,20.4529686872917,20.8810826091983,23.9476146161423,27.7295192298922,32.3714083171073,37.225965707057,48.4129036207788,62.0655298657517,80.0042070762045,97.7463162519419,113.39900825891,113.923440381839,111.231976737606,105.843756119453,99.2822046067334,86.7615787569213,69.7616407808703,55.9847233732136,50.1452359697754,40.6590041201316,36.180348718621,30.1325748810398,28.6487270602937,27.2694134969962,25.5876585456442,26.0898340380593,29.7998166517336,34.327338354138,39.9511679483241,45.7091081774557,59.2981948055348,75.8662707902333,97.2730513690246,118.558522119482,137.320774585113,137.589197850271,133.834620876662,126.951375869038,118.946715997186,103.666879707236,83.1823545807004,66.6051744998291,59.5275921188877,48.2045379363766
"N099965",31.9087828180496,28.5942011147356,30.1463960098847,31.3511948899383,34.6371564076248,37.7025764171261,57.5395928197649,87.5298581235379,107.362067879811,114.204104300214,123.203500828412,136.799629337722,144.895980691875,159.717288535101,167.491713818926,182.367379953449,190.705944088195,189.371782467995,171.5888537841,143.564091579857,136.078058211973,120.476349208861,99.5638852675987,81.2446721920444,66.5897741608432,57.2603337108181,58.5970049241658,59.331713576221,64.0875916277171,68.4971914036797,102.680584834713,153.557521739829,185.155431210788,194.590682281752,207.63433346603,227.365028898969,238.589379627643,260.460231624797,269.763963806387,292.232118199527,302.024150163983,298.305430950867,267.690407540511,222.334052129108,209.738087589132,183.912103184497,151.416805181398,122.851821561676
"N099966",61.2555495759406,56.4778691393987,47.2280507817326,51.0896132472809,60.596651860026,81.2350946101671,131.24198077775,226.407784524947,294.288975146729,340.417825463826,356.592433818935,398.307408951852,443.435224793205,484.593837185192,530.353973183879,581.213045147324,665.765845380704,719.554427874825,600.404284653804,478.199710002482,395.275826681824,332.574973559828,321.632989766,269.722322701224,184.956722488668,160.174218057997,127.599521343879,133.614170415212,150.889110365404,197.126019557276,306.234205641093,532.183516449432,663.466260407873,756.5418470664,783.62664070244,857.128437443966,959.008213275216,1021.20752845679,1090.49136743339,1194.87287019235,1332.9818926425,1430.21749160026,1195.05089009872,926.186854555927,765.35644327704,639.52811713794,607.615059587149,515.876347272252
"N099967",91.8804769724522,85.6555531535604,66.5205161003911,54.3392244069427,73.4583225497543,130.061099742508,258.944896714293,374.054808779662,513.533071644715,612.979328716728,699.94854879756,814.145644115744,957.583233758558,1052.73969190336,1158.54927378808,1384.67232536806,1718.52063979066,1749.57663365499,1444.47682081552,1114.2887996922,960.665177863588,887.284303766817,884.105262493395,759.272429826459,555.673588355186,442.254379410635,301.691424689246,218.197439189377,297.630105960889,517.412872082608,977.814486686215,1378.71007933836,1797.24205032326,2090.38481602001,2303.61735189673,2589.99058489069,3001.87458161795,3200.22649986939,3440.52727491172,4010.88519171972,4887.78906275247,4968.30294772029,3978.91031633883,2978.26137206984,2484.77878550749,2323.54308951215,2241.43919705799,1914.58169626744
"N099968",25.9963583038358,24.7241835069026,28.9925609892747,36.4099963533291,55.3248232795111,91.8847295276446,167.005315267177,314.410685577271,259.307998651945,199.939490437321,188.433024953024,201.523004757374,206.156835803872,211.738039599776,224.749329539509,272.09137822909,331.631288297357,365.825976162789,279.00674709758,220.634217017153,195.098061703322,145.636772128035,120.647743462326,108.26096348843,86.1551844990463,75.8558447544911,83.5114308358439,99.8070629682166,145.801176675106,233.137332551959,412.685515960281,754.383428236856,607.659124943578,456.659252303424,421.346175612375,441.526529114321,445.165236328782,451.06811027808,470.211885981875,562.15994636047,674.276951783997,733.620492730518,552.129959429536,432.032157777478,378.498163963967,278.435753962406,229.606947243284,204.132484972418
